Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_14,SMA_30,SMA_60,SMA_90,SMA_180,SMA_360,EMA_3,EMA_5,EMA_7,EMA_14,EMA_30,ROC_3,ROC_5,ROC_7,ROC_12,ROC_14,ROC_30,RSI_5,RSI_7,RSI_14
2018-12-25 14:00:00,66.58,66.40999999999998,65.486,65.25428571428571,65.13857142857144,64.89766666666667,64.72200000000001,65.92811111111111,67.05772222222222,59.630277777777785,66.2715168926932,65.91384555245229,65.67257421975992,65.29287044120233,65.1261438835731,2.430769230769228,2.038314176245208,0.8024224072672236,0.7871631849833425,2.336304949277584,4.999211480838987,57.96354556509767,55.27280301935391,52.264329131010044
2018-12-26 14:00:00,67.2,66.80666666666666,66.28600000000002,65.69714285714285,65.02785714285714,65.19333333333333,64.74849999999999,65.84033333333333,67.10944444444445,59.81055555555555,66.73575844634661,66.34256370163486,66.05443066481995,65.54715438237535,65.25994105237484,1.802757158006359,6.329113924050632,4.836193447737924,4.266873545384018,-2.2545454545454504,15.206583233327628,61.52045112202165,57.48516377467636,53.16984674054404
2018-12-27 14:00:00,68.12,67.3,66.91000000000001,66.10714285714286,65.175,65.19500000000001,65.00716666666666,65.73755555555556,67.18233333333333,59.86638888888889,67.4278792231733,66.93504246775657,66.57082299861496,65.89020046472531,65.44446098447969,2.220888355342143,4.800000000000007,4.3984674329501985,7.9556259904912885,3.118377232818653,0.07345379756135063,66.74043302187434,60.83856692049223,54.547661779792676
2018-12-28 14:00:00,64.64,66.65333333333332,66.636,66.31285714285714,65.18857142857144,65.16633333333333,65.01833333333335,65.632,67.1805,59.901500000000006,66.03393961158665,66.17002831183771,66.08811724896121,65.7235070694286,65.39256027580359,-2.9137879243015887,-2.0754431146796004,2.278481012658224,12.987239993008215,0.29480217222652866,-1.3129770992366403,40.66025495302198,45.1296718478712,48.70975222608589
2018-12-29 14:00:00,57.39,63.38333333333333,64.786,65.22571428571429,64.7807142857143,64.94800000000001,64.80483333333333,65.45822222222222,67.152,59.92705555555556,61.71196980579332,63.24335220789182,63.9135879367209,64.61237279350479,64.87626606446142,-14.59821428571429,-13.880552220888356,-11.707692307692307,-17.471958584987064,-9.049128367670365,-10.243978730059426,20.152473827941222,27.72800526146507,39.278321314601286
2018-12-30 14:00:00,63.91,61.98,64.252,64.92571428571429,65.25928571428571,64.872,64.66833333333334,65.43244444444444,67.15983333333334,59.96008333333334,62.810984902896664,63.46556813859455,63.91269095254068,64.51872308770416,64.81392631836714,-6.180270111567833,-4.010213277260441,-3.1813361611877116,-3.239969719909161,11.711239293829742,-3.444629098051067,49.04370382293131,48.54481560232618,48.86697114183675
2018-12-31 14:00:00,65.22,62.173333333333325,63.855999999999995,64.72285714285714,64.95071428571428,64.954,64.70066666666666,65.3801111111111,67.17494444444445,59.996611111111115,64.01549245144832,64.05037875906304,64.2395182144055,64.61222667601028,64.84012462040798,0.8972772277227696,-2.9464285714285774,-2.1308523409363773,1.7472698907956392,-6.212251941328742,3.919694072657745,53.288547049747024,51.7992002150651,50.55637084305383
2019-01-01 14:00:00,65.88,65.00333333333333,63.407999999999994,64.62285714285714,64.93857142857142,65.04433333333333,64.67866666666666,65.26933333333334,67.19644444444445,60.02941666666667,64.94774622572416,64.66025250604203,64.64963866080413,64.78126311920892,64.9072133545752,14.793518034500774,-3.288314738696431,-1.0513667768098571,0.9655172413793035,-0.257380772142319,4.290011081209425,55.61697780182107,53.52687135773999,51.4270983523852
2019-01-02 14:00:00,63.16,64.75333333333332,63.112,64.04571428571428,64.87142857142858,64.913,64.61116666666666,65.13544444444445,67.19683333333333,60.012027777777774,64.05387311286208,64.16016833736136,64.2772289956031,64.5650947033144,64.79448991234455,-1.1735252699108123,-2.289603960396046,-6.011904761904771,-0.06329113924051621,-1.4664586583463304,-5.871833084947836,44.25326497736805,45.658262250063146,47.69897221166729
2019-01-03 14:00:00,66.7,65.24666666666666,64.97399999999999,63.84285714285714,64.97500000000001,64.886,64.7825,65.04433333333333,67.22733333333333,60.037444444444446,65.37693655643105,65.00677889157424,64.88292174670232,64.84974874287248,64.917426047032,2.2692425636307942,16.222338386478484,-2.0845566647093388,2.61538461538462,2.2222222222222263,-1.1998222485557728,58.160570349088125,55.57436285480114,52.52291012381937
2019-01-04 14:00:00,69.17,66.34333333333332,66.026,64.49,65.40142857142857,64.98833333333333,64.81533333333333,65.03866666666666,67.27288888888889,60.091972222222225,67.27346827821552,66.3945192610495,65.95469131002675,65.42578224382281,65.1917856569009,4.993928354584102,8.230323892974504,7.008044554455448,4.787153461596723,9.446202531645568,4.644478063540102,65.63734046085693,61.31995568552411,55.600083816307354
