Datetime,MarginalES,SMA_3,SMA_5,SMA_7,SMA_10,SMA_30,SMA_50,SMA_60,SMA_100,SMA_200,EMA_12,EMA_26,ROC_12,ROC_50,RSI_5,RSI_7,RSI_14
2019-11-14 14:00:00,42.96,46.93666666666666,44.136,42.145714285714284,40.327,42.431000000000004,44.096199999999996,44.418499999999995,44.3971,48.0831,41.70045248931326,41.74061545587867,53.978494623655926,-8.263933376040994,51.33802467835283,51.943831113280396,50.7934069032652
2019-11-15 14:00:00,48.79,47.453333333333326,47.032000000000004,44.21142857142858,42.205,42.757333333333335,44.101800000000004,44.39300000000001,44.3569,48.030899999999995,42.79115210634198,42.26279208877654,154.11458333333334,0.5772005772005795,61.04605176091349,58.758421554226196,54.405488714217974
2019-11-16 14:00:00,47.65,46.46666666666666,47.45,45.30285714285714,42.932,42.79633333333334,44.07599999999999,44.352,44.3287,47.97355,43.53866716690476,42.66184452664495,43.00720288115246,-2.6358806702084165,58.207688929219316,56.91715409639942,53.577287273190976
2019-11-17 14:00:00,42.32,46.25333333333333,46.465999999999994,46.44714285714286,43.378,42.51366666666667,43.986599999999996,44.21066666666666,44.29729999999999,47.92515,43.35117991045787,42.636522709856436,41.019660113295565,-9.55332335969224,45.770362042294884,48.60854174853458,49.76305332958054
2019-11-18 14:00:00,50.77,46.91333333333333,46.498,47.191428571428574,45.022000000000006,42.774,44.1604,44.20683333333333,44.3245,47.931900000000006,44.49253684731051,43.23900250912633,25.73055968301139,20.65114068441066,61.90225876823219,59.53424215742376,55.20741441972234
2019-11-19 14:00:00,61.55,51.54666666666666,50.216,49.23571428571429,47.176,43.30866666666667,44.385600000000004,44.421166666666664,44.49,47.986599999999996,47.11676194772428,44.59537269363549,62.57263602746962,22.390137204215545,74.16005462265746,69.26080977997134,61.01235087418338
2019-11-20 14:00:00,61.42,57.91333333333333,52.742000000000004,50.779999999999994,49.887,43.556333333333335,44.6762,44.79483333333333,44.6192,48.04025000000001,49.317260109612846,45.841641382995824,78.91057384212061,30.987417359778206,73.8021094283114,69.02737547758657,60.90983572668785
2019-11-21 14:00:00,59.82,60.929999999999986,55.176,53.188571428571436,51.313,44.00866666666666,45.030199999999994,45.199333333333335,44.7324,48.186499999999995,50.93306624659549,46.87707535462576,49.51262184453887,42.02279202279203,68.70065494846428,65.84100002186875,59.58289000118989
2019-11-22 14:00:00,49.49,56.91,56.61,53.28857142857142,51.538,44.11333333333333,45.115,45.26133333333334,44.747299999999996,48.15345,50.711056054811564,47.07062532835719,44.24366074030894,9.370165745856358,44.09972683563242,48.854401781862755,51.74500029935019
2019-11-23 14:00:00,35.61,48.306666666666665,53.577999999999996,51.56857142857143,50.038,43.88366666666666,44.7448,45.150999999999996,44.679700000000004,48.080749999999995,48.38781666176363,46.221690118849246,-21.83933274802459,-34.20177383592017,27.537605877049003,34.78586943587719,43.47043164264545
2019-11-24 14:00:00,42.01,42.37,49.67,51.52428571428571,49.943,43.734,44.605,45.07066666666667,44.62479999999999,48.09985,47.40661409841538,45.90971307300856,-11.071126164267579,-14.265306122448983,40.43182065788122,43.53320050560888,47.628992753941404
2019-11-25 14:00:00,50.52,42.71333333333333,47.49,51.48857142857143,50.116,43.95933333333333,44.6712,45.104166666666664,44.689899999999994,48.092699999999994,47.88559654481301,46.251215808341264,-0.17783046828689253,7.011226435077318,54.02844296466751,53.25905410746076,52.62008883365851
2019-11-26 14:00:00,47.5,46.67666666666667,45.025999999999996,49.48142857142857,50.101000000000006,44.10233333333334,44.6452,45.08016666666666,44.746,48.08509999999999,47.826273999457165,46.34371834105673,10.56797020484171,-2.6639344262295026,49.06092096005823,49.713889001511355,50.77089724938838
2019-11-27 14:00:00,43.87,47.29666666666666,43.902,46.97428571428572,50.25600000000001,43.791666666666664,44.433,45.0315,44.701,48.041149999999995,47.21761646107914,46.1604799454229,-10.084033613445381,-19.47503671071953,43.10613534012592,45.46954928039633,48.56182608813673
2019-11-28 14:00:00,44.21,45.19333333333333,45.622,44.74428571428571,49.6,43.48833333333334,44.2752,45.067,44.680600000000005,48.0667,46.754906236297735,46.01599994946565,-7.219307450157393,-15.143953934740884,43.90330364879539,45.973580764854084,48.78659461422904
2019-11-29 14:00:00,49.92,45.99999999999999,47.204,44.805714285714295,48.437,43.38566666666667,44.32,45.060833333333335,44.7071,48.06125,47.24184373840578,46.30518513839412,17.95841209829868,4.697986577181212,56.653249491850396,54.25760658553462,52.53755067106915
2019-11-30 14:00:00,40.77,44.96666666666666,45.254,45.542857142857144,46.372,43.11133333333334,44.1954,44.95883333333334,44.654399999999995,47.9828,46.24617547095873,45.895171424439006,-19.696671262556624,-13.255319148936165,38.929800729883816,42.16934411382835,46.64223164166694
2019-12-01 14:00:00,45.76,45.48333333333333,44.906,46.07857142857143,44.965999999999994,43.522333333333336,44.368599999999994,45.019499999999994,44.675999999999995,47.936400000000006,46.17137924465739,45.88515872633241,-25.653939886271328,23.34231805929918,49.66444658908985,49.34920104541199,49.94122786306499
2019-12-02 14:00:00,45.95,44.16,45.322,45.42571428571428,44.612,44.124,44.5826,45.031166666666664,44.7025,47.893249999999995,46.13732089932548,45.88996178364113,-25.18723542819928,30.354609929078023,50.08206350032056,49.627015730319286,50.06781874858469
2019-12-03 14:00:00,52.1,47.93666666666667,46.9,46.082857142857144,46.261,45.220666666666666,44.7646,44.997499999999995,44.8213,47.94375,47.054656145583095,46.34996461448252,-12.905382815112002,21.16279069767442,62.62752445999009,58.27036047795205,54.112829858623435
2019-12-04 14:00:00,56.01,51.35333333333333,48.118,47.81714285714286,47.661,45.977,44.979400000000005,45.114333333333335,44.94690000000001,47.99379999999999,48.43240135395493,47.065522791187526,13.174378662356023,23.724320742213372,68.8492417842904,62.98174478811209,56.524248443792416
2019-12-05 14:00:00,47.28,51.79666666666666,49.42,48.25571428571429,47.337,46.55266666666667,45.145,45.1155,44.917699999999996,48.0,48.25510883796187,47.0814099918403,32.77169334456614,21.230769230769234,47.007987770382556,48.66855000355942,50.18318991505045
2019-12-06 14:00:00,48.31,50.53333333333333,49.93,48.02571428571429,47.418,46.81700000000001,45.181599999999996,45.10733333333334,44.8859,47.96469999999999,48.263553632121585,47.17241665911139,14.996429421566305,3.9371772805507863,49.376437160570745,50.22558310470073,50.883295988576464
2019-12-07 14:00:00,48.23,47.94,50.386,49.09142857142857,47.854,47.16266666666666,45.130199999999995,45.003166666666665,44.8633,47.91780000000001,48.25839153487211,47.25075616584388,-4.5328582739509224,-5.059055118110237,49.16310527125989,50.08791073689415,50.82355252531622
2019-12-08 14:00:00,42.01,46.18333333333333,48.367999999999995,48.55571428571428,47.634,47.41866666666667,45.1112,44.835,44.7829,47.83509999999999,47.297100529507176,46.862552005411004,-11.55789473684211,-2.211359404096841,34.624330106270264,40.11400966083443,46.274299490355055
2019-12-09 14:00:00,43.07,44.43666666666667,45.779999999999994,48.144285714285715,46.949,47.52066666666667,45.0624,44.75816666666666,44.7829,47.75245000000001,46.64677737112146,46.58162222723241,-1.823569637565528,-5.361459019995601,38.4986766889204,42.39465216102196,47.14262159763546
2019-12-10 14:00:00,46.99,44.02333333333333,45.721999999999994,47.41428571428571,47.571,47.94333333333334,44.922399999999996,44.758,44.826899999999995,47.735,46.69958085248739,46.611872432622604,6.288170097263065,-12.9653639562882,51.7239405235898,50.52396532173268,50.33914472769149
2019-12-11 14:00:00,43.01,44.35666666666666,44.662,45.55714285714286,47.29600000000001,47.858333333333334,44.85759999999999,44.8565,44.8454,47.71215,46.13195302902779,46.34506706724315,-13.842147435897441,-7.00540540540541,40.63425553932965,43.28791592812525,47.217004858605776
2019-12-12 14:00:00,40.75,43.583333333333336,43.166,44.62428571428571,46.775999999999996,47.642,44.745599999999996,44.948166666666665,44.7629,47.715900000000005,45.303960255331205,45.93061765485477,-0.0490556781947587,-12.08198489751888,35.267222767225334,39.53666367439087,45.49161237013659
2019-12-13 14:00:00,31.84,38.533333333333324,41.132,42.271428571428565,44.75,47.016333333333336,44.532399999999996,44.762166666666666,44.614399999999996,47.6026,43.23258175451102,44.8868681989396,-30.419580419580416,-25.082352941176474,21.36228746386236,28.26895887507166,39.3816647481929
2019-12-14 14:00:00,27.0,33.196666666666665,37.91799999999999,39.23857142857143,41.849000000000004,46.48433333333333,44.142399999999995,44.45766666666667,44.4723,47.48005,40.735261484586246,43.56191499901815,-41.240478781284004,-41.935483870967744,16.850995419616524,23.944298497557057,36.512839426456715
2019-12-15 14:00:00,30.0,29.61333333333333,34.519999999999996,37.52285714285714,40.120999999999995,45.858,43.867200000000004,44.30766666666667,44.3583,47.37955000000001,39.083682794649896,42.557328702794585,-42.41842610364684,-31.444241316270567,28.542881915908524,31.520090677949398,39.45682581576402
2019-12-16 14:00:00,43.59,33.529999999999994,34.636,37.597142857142856,39.649,45.72266666666666,43.87480000000001,44.2595,44.4437,47.3174,39.776962364703756,42.63382287295795,-22.174611676486332,0.879426058782695,60.21816735883506,55.13723218339792,50.62621032608627
